YEAR,MURDER,RAPE,BURGLARY,HURT,location,latitude,longitude
2008,7,3,2,27,"AHWA-DANG, GUJARAT",22.99174,72.58156
2008,22,8,127,305,"AMRELI, GUJARAT",22.37381,73.044198
2008,40,11,121,342,"ANAND, GUJARAT",22.5632,72.96028
2008,36,13,157,218,"BHARUCH, GUJARAT",21.72358,72.99519
2008,35,9,224,132,"BHAVNAGAR, GUJARAT",23.02643,72.64431
2008,44,13,98,347,"DAHOD, GUJARAT",22.77369,73.62658
2008,32,8,150,271,"GANDHINAGAR, GUJARAT",23.223288,72.649227
2008,38,16,83,209,"HIMATNAGAR, GUJARAT",23.5584,72.7574
2008,34,17,150,422,"JAMNAGAR, GUJARAT",23.0969,70.7757
2008,33,5,221,463,"JUNAGADH, GUJARAT",21.517411,70.464276
2008,36,8,114,383,"KHEDA NORTH, GUJARAT",20.795759,70.704545
2008,40,16,297,418,"KUTCH, GUJARAT",24.07665,69.53948
2008,29,9,211,838,"MEHSANA, GUJARAT",23.61337,72.34188
2008,11,7,18,118,"NARMADA, GUJARAT",23.01255,72.51042
2008,25,2,26,35,"NAVSARI, GUJARAT",20.952407,72.932383
2008,42,37,206,1109,"PALANPUR, GUJARAT",21.20922,72.78151
2008,40,8,99,303,"PANCHMAHAL, GUJARAT",50.063455,-110.651764
2008,14,19,102,350,"PATAN, GUJARAT",23.80587,72.13926
2008,7,3,38,82,"PORBANDAR, GUJARAT",21.89171,70.71941
2008,37,12,320,417,"RAJKOT COMMR., GUJARAT",37.208568,-121.849521
2008,45,24,156,334,"RAJKOT RURAL, GUJARAT",21.66449,69.79543
2008,97,28,544,856,"SURAT COMMR., GUJARAT",43.760801,-79.249577
2008,43,3,39,78,"SURAT RURAL, GUJARAT",22.138304,70.983469
2008,35,21,80,382,"SURENDRANAGAR, GUJARAT",22.73522,71.63791
2008,21,3,19,50,"TAPI, GUJARAT",21.178096,75.443692
2008,20,7,366,283,"VADODARA COMMR., GUJARAT",37.330009,-79.251918
2008,79,11,53,345,"VADODARA RURAL, GUJARAT",22.27444,73.22534
2008,33,4,119,138,"VALSAD, GUJARAT",20.57073,72.94118
2008,10,2,21,71,"W.RLY, GUJARAT",20.35572,72.93135
2008,31,35,266,239,"AMBALA, HARYANA",30.33711,76.83256
2008,56,33,241,305,"BHIWANI, HARYANA",28.80841,76.1102
2008,59,46,276,191,"FARIDABAD, HARYANA",28.402837,77.308563
2008,20,12,126,184,"FATEHABAD, HARYANA",29.510431,75.453528
2008,27,1,1,13,"GRP, HARYANA",-28.04103,-48.65421
2008,80,35,698,156,"GURGAON, HARYANA",28.464615,77.029919
2008,52,23,214,382,"HISSAR, HARYANA",28.9052,76.51804
2008,62,22,138,117,"JHAJJAR, HARYANA",28.606683,76.658076
2008,39,38,158,154,"JIND, HARYANA",29.314043,76.317949
2008,22,14,107,225,"KAITHAL, HARYANA",29.62069,76.45243
2008,39,50,265,350,"KARNAL, HARYANA",29.68596,76.95745
2008,20,41,244,207,"KURUKSHETRA, HARYANA",29.93554,76.92992
2008,31,21,102,156,"MAHENDRAGARH, HARYANA",28.58534,76.25632
2008,19,29,23,91,"MEWAT, HARYANA",28.4723,77.02421
2008,34,29,70,198,"PALWAL, HARYANA",28.140574,77.32598
2008,17,15,157,53,"PANCHKULA, HARYANA",30.67306,76.83847
2008,46,30,195,225,"PANIPAT, HARYANA",29.391275,76.977168
2008,27,23,170,203,"REWARI, HARYANA",28.195647,76.616518
2008,67,39,227,197,"ROHTAK, HARYANA",28.9786,77.0132
2008,48,31,146,351,"SIRSA, HARYANA",29.54165,75.04956
2008,84,36,229,291,"SONIPAT, HARYANA",29.003314,77.016732
2008,41,28,196,216,"YAMUNANAGAR, HARYANA",30.123135,77.286329
2008,5,10,46,36,"BILASPUR, HIMACHAL PRADESH",31.28217,76.78912
2008,10,10,112,62,"CHAMBA, HIMACHAL PRADESH",32.5566,76.1247
2008,0,0,0,0,"G.R.P., HIMACHAL PRADESH",17.68697,83.22075
2008,6,8,63,207,"HAMIRPUR, HIMACHAL PRADESH",31.6864,76.5214
2008,19,19,123,234,"KANGRA, HIMACHAL PRADESH",31.10165,77.14294
2008,1,4,27,9,"KINNAUR, HIMACHAL PRADESH",31.586346,78.396844
2008,15,16,62,40,"KULLU, HIMACHAL PRADESH",31.9128,77.1743
2008,1,1,4,0,"LAHAUL-SPITI, HIMACHAL PRADESH",17.68697,83.22075
2008,19,32,95,130,"MANDI, HIMACHAL PRADESH",31.70845,76.929378
2008,15,22,139,54,"SHIMLA, HIMACHAL PRADESH",31.104153,77.170973
2008,7,10,52,36,"SIRMAUR, HIMACHAL PRADESH",30.69987,77.438847
2008,16,14,95,357,"SOLAN, HIMACHAL PRADESH",30.907757,77.102365
2008,15,11,67,93,"UNA, HIMACHAL PRADESH",31.45167,76.31124
2008,10,13,115,1,"ANANTNAG, JAMMU & KASHMIR",33.72979,75.15033
2008,2,4,20,0,"AWANTIPORA, JAMMU & KASHMIR",33.81765,75.05898
2008,3,1,38,0,"BANDIPORA, JAMMU & KASHMIR",32.71767,74.87053
2008,18,13,130,9,"BARAMULLA, JAMMU & KASHMIR",34.08793,74.51546
2008,3,8,84,3,"BUDGAM, JAMMU & KASHMIR",34.01466,74.7193
2008,2,0,0,0,"CRIME JAMMU, JAMMU & KASHMIR",32.71767,74.87053
2008,2,0,0,0,"CRIME SRINAGAR, JAMMU & KASHMIR",34.08401,74.83829
2008,20,20,28,16,"DODA, JAMMU & KASHMIR",33.01381,75.68393
2008,5,2,30,4,"GANDERBAL, JAMMU & KASHMIR",34.14528,74.80224
2008,6,6,13,1,"HANDWARA, JAMMU & KASHMIR",34.3993,74.2816
2008,31,26,248,43,"JAMMU, JAMMU & KASHMIR",32.71767,74.87053
2008,0,1,4,0,"KARGIL, JAMMU & KASHMIR",32.71767,74.87053
2008,14,15,43,10,"KATHUA, JAMMU & KASHMIR",32.381,75.5491
2008,10,4,11,6,"KISHTWAR, JAMMU & KASHMIR",33.30637,76.07894
2008,6,5,44,18,"KULGAM, JAMMU & KASHMIR",33.6468,75.007
2008,12,5,16,4,"KUPWARA, JAMMU & KASHMIR",34.5246,74.2596
2008,2,6,20,0,"LEH, JAMMU & KASHMIR",32.71767,74.87053
2008,13,16,49,48,"POONCH, JAMMU & KASHMIR",32.75263,74.81375
2008,7,2,23,36,"PULWAMA, JAMMU & KASHMIR",33.95303,74.87105
2008,0,0,0,0,"RAILWAYS, JAMMU & KASHMIR",32.70731,74.87593
2008,8,21,55,31,"RAJOURI, JAMMU & KASHMIR",33.3979,74.26117
2008,11,9,27,9,"RAMBAN, JAMMU & KASHMIR",33.2395,75.2396
2008,16,5,18,4,"REASI, JAMMU & KASHMIR",33.04493,74.60604
2008,6,2,22,2,"SAMBA, JAMMU & KASHMIR",32.59874,74.94461
2008,7,6,9,5,"SHOPIAN, JAMMU & KASHMIR",32.71767,74.87053
2008,13,16,256,16,"SRINAGAR, JAMMU & KASHMIR",34.08401,74.83829
2008,10,13,44,7,"UDHAMPUR, JAMMU & KASHMIR",32.74883,75.14458
2008,76,40,71,0,"BOKARO, JHARKHAND",23.6524,86.13459
2008,127,42,19,49,"CHAIBASA, JHARKHAND",22.55063,85.81048
2008,42,11,18,0,"CHATRA, JHARKHAND",23.98235,85.35062
2008,46,33,112,279,"DEOGHAR, JHARKHAND",24.491271,86.698147
2008,72,47,182,196,"DHANBAD, JHARKHAND",23.67868,86.20914
2008,13,0,7,0,"DHANBAD RLY., JHARKHAND",23.67868,86.20914
2008,77,60,80,261,"DUMKA, JHARKHAND",24.04289,86.87989
2008,48,21,29,302,"GARHWA, JHARKHAND",24.04617,84.05857
2008,63,48,88,205,"GIRIDIH, JHARKHAND",24.20815,86.26556
2008,61,26,55,235,"GODDA, JHARKHAND",24.77659,87.47111
2008,158,38,22,76,"GUMLA, JHARKHAND",23.04506,84.5416
2008,80,57,116,109,"HAZARIBAGH, JHARKHAND",23.98903,85.36254
2008,102,41,123,86,"JAMSHEDPUR, JHARKHAND",22.801519,86.202958
2008,6,0,3,11,"JAMSHEDPUR RLY., JHARKHAND",22.801519,86.202958
2008,25,20,42,0,"JAMTARA, JHARKHAND",23.9905,86.81396
2008,63,8,4,19,"KHUNTI, JHARKHAND",22.94109,85.11216
2008,23,16,18,0,"KODERMA, JHARKHAND",26.91391,75.75534
2008,31,11,16,29,"LATEHAR, JHARKHAND",23.7448,84.5076
2008,22,16,22,4,"LOHARDAGGA, JHARKHAND",26.91391,75.75534
2008,31,53,19,134,"PAKUR, JHARKHAND",24.282,87.26711
2008,102,30,80,0,"PALAMU, JHARKHAND",23.981377,84.227788
2008,44,11,33,131,"RAMGARH, JHARKHAND",23.62768,85.5105
2008,209,62,155,495,"RANCHI, JHARKHAND",23.3345,85.40379
2008,42,61,24,98,"SAHEBGANJ, JHARKHAND",25.2412,87.6345
2008,59,13,20,107,"SARAIKELA, JHARKHAND",22.7021,85.9307
2008,75,26,17,0,"SIMDEGA, JHARKHAND",22.6127,84.5015
2008,43,2,68,222,"BAGALKOT, KARNATAKA",16.75497,75.72142
2008,253,54,1787,2497,"BANGALORE COMMR., KARNATAKA",35.087358,-89.862167
2008,102,14,185,471,"BANGALORE RURAL, KARNATAKA",13.08795,77.37575
2008,124,30,311,1049,"BELGAUM, KARNATAKA",15.857267,74.506934
2008,46,11,123,497,"BELLARY, KARNATAKA",13.166557,75.863406
2008,28,7,147,899,"BIDAR, KARNATAKA",17.914259,77.524533
2008,83,19,146,592,"BIJAPUR, KARNATAKA",16.826925,75.720105
2008,39,7,98,309,"CBPURA, KARNATAKA",16.54006,80.64006
2008,36,4,76,423,"CHAMARAJNAGAR, KARNATAKA",43.828807,-84.340275
2008,39,17,151,775,"CHICKMAGALUR, KARNATAKA",16.54006,80.64006
2008,42,18,118,794,"CHITRADURGA, KARNATAKA",14.226644,76.400512
2008,29,10,187,508,"DAKSHIN KANNADA, KARNATAKA",12.3339,76.61837
2008,26,10,138,468,"DAVANAGERE, KARNATAKA",14.466127,75.920636
2008,21,3,153,168,"DHARWAD COMMR., KARNATAKA",41.293592,-86.332376
2008,22,1,23,127,"DHARWAD RURAL, KARNATAKA",15.45849,75.00747
2008,23,10,58,181,"GADAG, KARNATAKA",15.426365,75.630079
2008,104,25,236,1279,"GULBARGA, KARNATAKA",17.331,76.833423
2008,72,17,245,1002,"HASSAN, KARNATAKA",12.98865,76.07087
2008,31,5,72,276,"HAVERI, KARNATAKA",13.153911,77.033384
2008,13,5,59,230,"K.G.F., KARNATAKA",12.444943,75.975705
2008,22,20,110,529,"KODAGU, KARNATAKA",12.381173,75.667724
2008,37,14,73,310,"KOLAR, KARNATAKA",13.13709,78.133947
2008,22,6,74,174,"KOPPAL, KARNATAKA",15.348414,76.154742
2008,50,18,212,872,"MANDYA, KARNATAKA",12.521784,76.893739
2008,26,23,194,297,"MYSORE COMMR., KARNATAKA",41.293592,-86.332376
2008,54,13,220,753,"MYSORE RURAL, KARNATAKA",12.55306,77.40617
2008,53,19,72,553,"RAICHUR, KARNATAKA",16.202495,77.356854
2008,13,0,0,15,"RAILWAYS, KARNATAKA",12.99262,77.93656
2008,92,17,199,562,"RAMANAGAR, KARNATAKA",44.352472,-78.439673
2008,45,14,263,1009,"SHIMOGA, KARNATAKA",13.931172,75.569737
2008,69,12,244,694,"TUMKUR, KARNATAKA",13.340077,77.100621
2008,21,11,127,267,"UDUPI, KARNATAKA",13.341917,74.747323
2008,18,10,89,357,"UTTAR KANNADA, KARNATAKA",12.82226,75.225601
2008,8,16,234,1308,"ALAPUZHA, KERALA",29.593979,-95.541206
2008,9,12,114,355,"ERNAKULAM COMMR., KERALA",29.593979,-95.541206
2008,36,35,232,1176,"ERNAKULAM RURAL, KERALA",9.97746,76.29987
2008,15,28,186,1428,"IDUKKI, KERALA",10.03493,76.80717
2008,26,33,275,1168,"KANNUR, KERALA",11.127134,75.8954
2008,19,28,160,889,"KASARGOD, KERALA",12.53505,74.99952
2008,26,61,258,1896,"KOLLAM, KERALA",8.887094,76.590684
2008,26,31,275,1576,"KOTTAYAM, KERALA",9.3593,76.69543
2008,6,15,214,578,"KOZHIKODE COMMR., KERALA",29.593979,-95.541206
2008,15,39,231,1257,"KOZHIKODE RURAL, KERALA",11.25921,75.79157
2008,29,51,467,878,"MALAPPURAM, KERALA",11.287066,75.80093
2008,34,42,188,1176,"PALAKKAD, KERALA",10.61926,76.69627
2008,17,32,155,1100,"PATHANAMTHITTA, KERALA",9.22408,76.69595
2008,1,1,1,24,"RAILWAYS, KERALA",9.17808,76.50831
2008,38,46,202,1029,"THRISSUR, KERALA",10.52519,76.215983
2008,10,20,233,716,"TRIVANDRUM COMMR., KERALA",8.49104,76.9238
2008,35,43,332,1914,"TRIVANDRUM RURAL, KERALA",8.505749,76.957356
2008,12,35,125,710,"WAYANADU, KERALA",11.67729,75.77969
2008,59,41,42,298,"ALIRAJPUR, MADHYA PRADESH",22.28896,74.41243
2008,32,42,78,298,"ANUPPUR, MADHYA PRADESH",23.11518,81.7005
2008,18,47,112,799,"ASHOK NAGAR, MADHYA PRADESH",24.63416,77.55456
2008,56,61,100,423,"BALAGHAT, MADHYA PRADESH",21.86206,80.27175
2008,32,39,76,332,"BARWANI, MADHYA PRADESH",22.05156,75.12243
2008,57,121,171,384,"BETUL, MADHYA PRADESH",21.86954,77.83146
2008,54,27,155,625,"BHIND, MADHYA PRADESH",26.3089,78.25996
2008,60,113,987,1642,"BHOPAL, MADHYA PRADESH",23.260663,77.39406
2008,2,2,8,1,"BHOPAL RLY., MADHYA PRADESH",23.260663,77.39406
2008,19,14,44,86,"BURHANPUR, MADHYA PRADESH",21.35574,76.52156
2008,52,57,407,549,"CHHATARPUR, MADHYA PRADESH",24.90396,79.58608
2008,76,120,157,1344,"CHHINDWARA, MADHYA PRADESH",22.057824,78.93862
2008,58,46,136,1325,"DAMOH, MADHYA PRADESH",23.81099,79.42308
2008,44,25,110,454,"DATIYA, MADHYA PRADESH",26.16574,78.32567
2008,45,73,192,507,"DEWAS, MADHYA PRADESH",23.16073,75.79181
2008,80,100,203,634,"DHAR, MADHYA PRADESH",22.60429,75.27961
2008,19,20,23,175,"DINDORI, MADHYA PRADESH",22.93047,81.07184
2008,53,72,123,767,"GUNA, MADHYA PRADESH",24.64798,77.3225
2008,98,42,928,1287,"GWALIOR, MADHYA PRADESH",26.16574,78.32567
2008,20,18,106,449,"HARDA, MADHYA PRADESH",22.33602,77.09053
2008,52,64,180,498,"HOSHANGABAD, MADHYA PRADESH",22.75011,77.7188
2008,125,122,1227,1588,"INDORE, MADHYA PRADESH",22.68452,75.92529
2008,3,3,1,10,"INDORE RLY., MADHYA PRADESH",23.814342,77.534072
2008,69,127,458,2223,"JABALPUR, MADHYA PRADESH",23.160938,79.949717
2008,4,1,5,6,"JABALPUR RLY., MADHYA PRADESH",23.16087,79.93357
2008,19,31,47,314,"JHABUA, MADHYA PRADESH",22.91286,74.72882
2008,33,48,117,1219,"KATNI, MADHYA PRADESH",23.84687,80.37937
2008,36,52,234,43,"KHANDWA, MADHYA PRADESH",22.677,75.87817
2008,49,65,164,279,"KHARGON, MADHYA PRADESH",21.9863,75.86772
2008,34,47,78,347,"MANDLA, MADHYA PRADESH",22.5337,80.3032
2008,45,40,120,259,"MANDSAUR, MADHYA PRADESH",24.04632,75.15386
2008,59,26,182,1914,"MORENA, MADHYA PRADESH",26.63145,78.28386
2008,48,61,104,993,"NARSINGHPUR, MADHYA PRADESH",22.08492,78.97069
2008,24,19,134,645,"NEEMUCH, MADHYA PRADESH",24.46263,74.87891
2008,34,28,148,303,"PANNA, MADHYA PRADESH",24.51587,80.07885
2008,42,67,93,373,"RAISEN, MADHYA PRADESH",23.24999,77.46698
2008,38,83,115,336,"RAJGARH, MADHYA PRADESH",22.2781,74.77955
2008,43,63,112,365,"RATLAM, MADHYA PRADESH",23.331541,75.036658
2008,52,82,509,873,"REWA, MADHYA PRADESH",24.54379,81.30127
2008,83,119,421,3032,"SAGAR, MADHYA PRADESH",23.8477,78.7433
2008,62,102,418,982,"SATNA, MADHYA PRADESH",24.575131,80.832572
2008,41,61,110,295,"SEONI, MADHYA PRADESH",22.05176,79.47174
2008,31,47,219,237,"SHAHDOL, MADHYA PRADESH",23.300234,81.364771
2008,27,57,167,1289,"SHAJAPUR, MADHYA PRADESH",23.43728,76.27
2008,9,13,32,498,"SHEOPUR, MADHYA PRADESH",25.55117,76.64634
2008,74,64,205,1093,"SHIVPURI, MADHYA PRADESH",25.423526,77.655142
2008,30,37,172,380,"SIDHI, MADHYA PRADESH",24.52874,81.30708
2008,28,57,136,389,"SIHORE, MADHYA PRADESH",23.814342,77.534072
2008,26,40,131,344,"SINGRAULI, MADHYA PRADESH",24.197443,82.666145
2008,46,35,145,750,"TIKAMGARH, MADHYA PRADESH",24.78532,78.94971
2008,60,78,415,1142,"UJJAIN, MADHYA PRADESH",23.174597,75.785142
2008,22,25,72,163,"UMARIYA, MADHYA PRADESH",23.54732,80.828
2008,40,93,243,783,"VIDISHA, MADHYA PRADESH",23.55304,77.82402
2008,134,49,558,727,"AHMEDNAGAR, MAHARASHTRA",18.58224,73.9845
2008,54,26,249,723,"AKOLA, MAHARASHTRA",20.68362,77.01389
2008,18,22,228,358,"AMRAVATI COMMR., MAHARASHTRA",21.14502,78.98121
2008,75,47,238,829,"AMRAVATI RURAL, MAHARASHTRA",20.92972,77.75813
2008,39,21,245,473,"AURANGABAD COMMR., MAHARASHTRA",19.873954,75.32778
2008,56,21,215,764,"AURANGABAD RURAL, MAHARASHTRA",19.873954,75.32778
2008,61,26,336,1010,"BEED, MAHARASHTRA",21.387981,75.109728
2008,28,26,218,384,"BHANDARA, MAHARASHTRA",21.19154,79.66253
2008,54,36,266,798,"BULDHANA, MAHARASHTRA",20.08368,76.45392
2008,51,37,257,666,"CHANDRAPUR, MAHARASHTRA",19.95982,79.29556
2008,54,10,215,391,"DHULE, MAHARASHTRA",20.898,74.7732
2008,56,22,88,211,"GADCHIROLI, MAHARASHTRA",20.18842,79.9995
2008,35,38,177,350,"GONDIA, MAHARASHTRA",21.455228,80.196273
2008,43,17,82,407,"HINGOLI, MAHARASHTRA",19.1962,77.34135
2008,83,42,214,677,"JALGAON, MAHARASHTRA",20.996845,75.56838
2008,58,16,169,531,"JALNA, MAHARASHTRA",19.840916,75.882487
2008,59,34,289,585,"KOLHAPUR, MAHARASHTRA",16.704979,74.236016
2008,74,22,235,839,"LATUR, MAHARASHTRA",18.398339,76.562087
2008,210,218,2846,4155,"MUMBAI COMMR., MAHARASHTRA",19.22153,72.86858
2008,8,4,0,46,"MUMBAI RLY., MAHARASHTRA",19.22153,72.86858
2008,100,53,941,773,"NAGPUR COMMR., MAHARASHTRA",21.149804,79.080609
2008,5,1,1,27,"NAGPUR RLY., MAHARASHTRA",21.149804,79.080609
2008,77,37,236,691,"NAGPUR RURAL, MAHARASHTRA",21.149804,79.080609
2008,88,23,345,1133,"NANDED, MAHARASHTRA",19.1595,77.3109
2008,30,11,49,259,"NANDURBAR, MAHARASHTRA",20.875665,74.50269
2008,43,14,523,276,"NASIK COMMR., MAHARASHTRA",19.99025,73.72854
2008,90,36,175,761,"NASIK RURAL, MAHARASHTRA",19.28459,73.1966
2008,61,12,430,443,"NAVI MUMBAI, MAHARASHTRA",19.13797,73.05019
2008,53,22,174,546,"OSMANABAD, MAHARASHTRA",18.185364,76.042
2008,49,12,228,969,"PARBHANI, MAHARASHTRA",19.42951,76.48568
2008,137,92,1395,1328,"PUNE COMMR., MAHARASHTRA",18.1374,75.7301
2008,2,1,1,5,"PUNE RLY., MAHARASHTRA",18.46919,73.90409
2008,146,66,588,874,"PUNE RURAL, MAHARASHTRA",18.5415,73.82151
2008,43,17,112,253,"RAIGAD, MAHARASHTRA",32.171017,-106.710981
2008,18,26,118,196,"RATNAGIRI, MAHARASHTRA",16.99007,73.31905
2008,46,42,217,385,"SANGLI, MAHARASHTRA",17.436269,75.193229
2008,60,30,404,482,"SATARA, MAHARASHTRA",18.43978,73.85559
2008,6,8,85,121,"SINDHUDURG, MAHARASHTRA",16.69316,74.22598
2008,17,24,119,192,"SOLAPUR COMMR., MAHARASHTRA",17.671527,75.89755
2008,88,63,290,686,"SOLAPUR RURAL, MAHARASHTRA",17.671527,75.89755
2008,99,74,1210,1393,"THANE COMMR., MAHARASHTRA",19.194329,72.970178
2008,147,71,602,841,"THANE RURAL, MAHARASHTRA",19.33331,73.2839
2008,36,26,258,808,"WARDHA, MAHARASHTRA",20.7904,78.49876
2008,30,20,119,421,"WASHIM, MAHARASHTRA",20.14695,77.09186
2008,74,43,259,955,"YAVATMAL, MAHARASHTRA",20.39298,78.1459
2008,16,3,9,37,"BISHNUPUR, MANIPUR",24.6281,93.7627
2008,13,0,2,20,"CHANDEL, MANIPUR",24.32738,93.99258
2008,18,2,9,2,"CHURACHANDPUR, MANIPUR",24.3466,93.7002
2008,0,0,0,0,"CID, MANIPUR",-23.71617,-46.70788
2008,30,9,15,59,"IMPHAL EAST, MANIPUR",24.72959,93.96678
2008,42,12,27,86,"IMPHAL WEST, MANIPUR",24.7465,93.8741
2008,14,2,4,10,"SENAPATI, MANIPUR",25.27206,94.02611
2008,3,0,0,2,"TAMENGLONG, MANIPUR",24.99671,93.48071
2008,46,9,8,81,"THOUBAL, MANIPUR",24.6485,93.9927
2008,5,1,2,4,"UKHRUL, MANIPUR",25.10246,94.35962
2008,10,1,10,10,"GARO HILLS EAST, MEGHALAYA",25.5,90.5
2008,4,2,1,0,"GARO HILLS SOUTH, MEGHALAYA",25.5,90.5
2008,16,10,29,75,"GARO HILLS WEST, MEGHALAYA",25.93625,90.40693
2008,38,18,23,40,"JAINTIA HILLS, MEGHALAYA",25.389881,92.405358
2008,30,34,96,57,"KHASI HILLS EAST, MEGHALAYA",26.10759,91.82195
2008,13,16,8,10,"KHASI HILLS WEST, MEGHALAYA",25.5,91.5
2008,15,7,1,12,"RI-BHOI, MEGHALAYA",25.891644,91.852693
2008,12,39,157,42,"AIZAWL, MIZORAM",23.741409,92.72093
2008,4,7,27,10,"CHAMPHAI, MIZORAM",23.47852,93.32593
2008,2,9,34,10,"KOLASIB, MIZORAM",24.224,92.6789
2008,3,8,18,11,"LAWNGTLAI, MIZORAM",22.53362,92.8965
2008,8,8,53,17,"LUNGLEI, MIZORAM",22.91189,92.75539
2008,1,2,17,5,"MAMIT, MIZORAM",23.92853,92.49048
2008,2,0,13,13,"SAIHA, MIZORAM",22.4893,92.9769
2008,3,4,19,10,"SERCHHIP, MIZORAM",23.3083,92.8564
2008,64,6,66,8,"DIMAPUR, NAGALAND",25.88247,93.77437
2008,4,0,0,0,"KIPHIRE, NAGALAND",25.88912,94.78519
2008,27,6,22,9,"KOHIMA, NAGALAND",25.70708,94.0908
2008,0,0,2,0,"LONGLENG, NAGALAND",26.48842,94.81488
2008,15,1,12,4,"MOKOKCHUNG, NAGALAND",25.70708,94.0908
2008,12,1,4,2,"MON, NAGALAND",26.73314,95.06151
2008,4,1,3,1,"PEREN, NAGALAND",25.54077,93.73837
2008,9,2,2,4,"PHEK, NAGALAND",25.6645,94.4696
2008,3,1,5,0,"TUENSANG, NAGALAND",26.23409,94.81154
2008,5,0,0,10,"WOKHA, NAGALAND",25.70708,94.0908
2008,0,1,11,8,"ZUNHEBOTO, NAGALAND",26.01533,94.52664
2008,53,47,129,21,"ANGUL, ODISHA",20.7115,84.90434
2008,31,50,201,1258,"BALASORE, ODISHA",21.53282,86.84183
2008,35,29,78,68,"BARAGARH, ODISHA",21.38181,83.62458
2008,12,23,77,190,"BERHAMPUR, ODISHA",19.30442,84.77707
2008,34,58,68,34,"BHADRAK, ODISHA",21.063329,86.505373
2008,30,34,98,149,"BOLANGIR, ODISHA",20.64546,83.04622
2008,10,5,16,180,"BOUDH, ODISHA",20.84445,84.30723
2008,26,35,117,66,"CUTTACK, ODISHA",20.4686,85.8792
2008,51,36,334,768,"DCP BBSR, ODISHA",39.390897,-99.066067
2008,14,18,138,55,"DCP CTC, ODISHA",39.390897,-99.066067
2008,16,13,21,193,"DEOGARH, ODISHA",21.530811,84.724582
2008,50,26,80,66,"DHENKANAL, ODISHA",21.17681,84.87129
2008,14,8,22,82,"GAJAPATI, ODISHA",20.29747,85.82522
2008,68,48,163,432,"GANJAM, ODISHA",19.388602,85.049464
2008,24,25,78,123,"JAGATSINGHPUR, ODISHA",20.04251,86.13796
2008,74,36,91,835,"JAJPUR, ODISHA",20.84732,86.39149
2008,27,12,102,346,"JHARSUGUDA, ODISHA",21.98095,84.20894
2008,24,38,55,185,"KALAHANDI, ODISHA",19.2509,83.42049
2008,27,46,60,25,"KANDHAMAL, ODISHA",20.128953,84.072102
2008,53,30,74,4,"KENDRAPARA, ODISHA",20.50817,86.35213
2008,91,66,78,27,"KEONJHAR, ODISHA",-37.0897,-56.83919
2008,19,25,86,0,"KHURDA, ODISHA",20.51309,84.42992
2008,51,47,71,9,"KORAPUT, ODISHA",18.8132,82.7126
2008,46,12,12,50,"MALKANGIR, ODISHA",-37.0897,-56.83919
2008,83,90,97,462,"MAYURBHANJ, ODISHA",21.923926,86.394368
2008,33,34,57,432,"NAYAGARH, ODISHA",20.1269,85.1047
2008,26,26,37,45,"NOWRANGPUR, ODISHA",-37.0897,-56.83919
2008,11,14,42,20,"NUAPADA, ODISHA",20.80778,82.5341
2008,25,37,173,51,"PURI, ODISHA",19.81296,85.80791
2008,24,19,39,0,"RAYAGADA, ODISHA",19.1754,83.4109
2008,54,38,117,338,"ROURKELA, ODISHA",22.230926,84.867871
2008,49,33,172,210,"SAMBALPUR, ODISHA",21.44333,83.99611
2008,7,15,31,14,"SONEPUR, ODISHA",20.845386,83.909083
2008,2,1,8,32,"SRP(CUTTACK), ODISHA",20.46414,85.89874
2008,8,1,13,2,"SRP(ROURKELA), ODISHA",22.23213,84.80313
2008,48,38,65,241,"SUNDARGARH, ODISHA",22.1194,84.0381
2008,46,15,142,245,"AMRITSAR, PUNJAB",31.634308,74.873679
2008,29,10,40,107,"AMRITSAR RURAL, PUNJAB",31.66149,74.85069
2008,24,12,43,149,"BARNALA, PUNJAB",30.34749,75.5227
2008,13,20,67,203,"BATALA, PUNJAB",31.819303,75.199994
2008,44,20,253,275,"BHATINDA, PUNJAB",30.35855,75.53152
2008,17,15,65,183,"FARIDKOT, PUNJAB",30.68164,74.73457
2008,17,13,62,151,"FATEHGARH SAHIB, PUNJAB",30.65213,76.39727
2008,56,30,127,461,"FEROZPUR, PUNJAB",30.88058,75.77958
2008,11,1,0,32,"G.R.P, PUNJAB",31.35946,75.57996
2008,20,24,45,107,"GURDASPUR, PUNJAB",32.26245,75.59077
2008,33,35,90,356,"HOSHIARPUR, PUNJAB",31.532852,75.902549
2008,72,51,306,594,"JALANDHAR, PUNJAB",31.332623,75.576957
2008,23,24,125,214,"KAPURTHALA, PUNJAB",31.43191,75.38749
2008,21,12,80,135,"KHANNA, PUNJAB",30.700625,76.222076
2008,73,46,217,292,"LUDHIANA, PUNJAB",30.909016,75.851601
2008,16,14,53,131,"LUDHIANA RURAL, PUNJAB",30.87813,75.82523
2008,31,13,62,225,"MANSA, PUNJAB",29.97358,75.37205
2008,27,19,75,313,"MOGA, PUNJAB",30.822341,75.173097
2008,25,12,75,172,"MUKTSAR, PUNJAB",30.4692,74.5182
2008,42,35,210,391,"PATIALA, PUNJAB",30.33573,76.40686
2008,9,10,78,91,"ROPAR, PUNJAB",30.92952,76.44646
2008,42,34,136,247,"SANGRUR, PUNJAB",30.243201,75.835812
2008,26,20,176,135,"SAS NGR, PUNJAB",30.73052,76.72088
2008,20,14,49,210,"SBS NAGAR, PUNJAB",30.72935,76.71528
